timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1528972597714,13,Secured Login SOAP Request,200,,Number of Users 1-17,text,true,,525,629,84,84,12,0,1
1528972597731,12,Secured Login SOAP Request,200,,Number of Users 1-85,text,true,,525,629,85,85,12,0,1
1528972597771,13,Secured Login SOAP Request,200,,Number of Users 1-86,text,true,,525,629,86,86,13,0,1
1528972597779,13,Secured Login SOAP Request,200,,Number of Users 1-38,text,true,,525,629,86,86,13,0,0
1528972597810,23,Secured Login SOAP Request,200,,Number of Users 1-8,text,true,,525,629,87,87,23,0,1
1528972597811,23,Secured Login SOAP Request,200,,Number of Users 1-87,text,true,,525,629,87,87,23,0,1
1528972597851,13,Secured Login SOAP Request,200,,Number of Users 1-88,text,true,,525,629,88,88,13,0,1
1528972597875,16,Secured Login SOAP Request,200,,Number of Users 1-39,text,true,,525,629,88,88,16,0,0
1528972597892,13,Secured Login SOAP Request,200,,Number of Users 1-89,text,true,,525,629,89,89,13,0,1
1528972597931,15,Secured Login SOAP Request,200,,Number of Users 1-90,text,true,,525,629,90,90,15,0,1
1528972597941,17,Secured Login SOAP Request,200,,Number of Users 1-40,text,true,,525,629,90,90,17,0,0
1528972597972,15,Secured Login SOAP Request,200,,Number of Users 1-91,text,true,,525,629,91,91,15,0,1
1528972597976,12,Secured Login SOAP Request,200,,Number of Users 1-18,text,true,,525,629,91,91,12,0,0
1528972598012,12,Secured Login SOAP Request,200,,Number of Users 1-92,text,true,,525,629,92,92,12,0,1
1528972598043,13,Secured Login SOAP Request,200,,Number of Users 1-2,text,true,,525,629,93,93,13,0,1
1528972598052,13,Secured Login SOAP Request,200,,Number of Users 1-93,text,true,,525,629,93,93,13,0,1
1528972598073,12,Secured Login SOAP Request,200,,Number of Users 1-41,text,true,,525,629,93,93,12,0,0
1528972598092,12,Secured Login SOAP Request,200,,Number of Users 1-94,text,true,,525,629,94,94,12,0,1
1528972598132,13,Secured Login SOAP Request,200,,Number of Users 1-95,text,true,,525,629,95,95,13,0,1
1528972598140,12,Secured Login SOAP Request,200,,Number of Users 1-42,text,true,,525,629,95,95,12,0,1
1528972598172,13,Secured Login SOAP Request,200,,Number of Users 1-96,text,true,,525,629,96,96,13,0,1
1528972598176,12,Secured Login SOAP Request,200,,Number of Users 1-19,text,true,,525,629,96,96,12,0,0
